-0.084144x + 11292.81+..~..=9650.511741993234	 11314 Points (+/- -959.5982580067666)	[8/14/2019 - 9:19:55]
-0.084147x + 11292.81+..~..=9647.25611603327	 11315 Points (+/- -966.0338839667311)	[8/14/2019 - 9:20:23]
-0.084154x + 11292.81+..~..=9647.103229082819	 11317 Points (+/- -966.186770917182)	[8/14/2019 - 9:20:50]
-0.084161x + 11292.81+..~..=9646.948201634075	 11319 Points (+/- -966.3417983659256)	[8/14/2019 - 9:21:18]
-0.084166x + 11292.81+..~..=9634.888540558872	 11321 Points (+/- -990.4014594411292)	[8/14/2019 - 9:21:45]
-0.084172x + 11292.81+..~..=9634.825840406738	 11323 Points (+/- -990.4641595932626)	[8/14/2019 - 9:22:13]
-0.084175x + 11292.81+..~..=9638.49837777324	 11324 Points (+/- -983.0716222267602)	[8/14/2019 - 9:22:40]
-0.084181x + 11292.81+..~..=9638.401476654677	 11326 Points (+/- -983.1685233453227)	[8/14/2019 - 9:23:8]
-0.084187x + 11292.81+..~..=9637.564939182443	 11328 Points (+/- -984.7450608175568)	[8/14/2019 - 9:23:35]
-0.084193x + 11292.81+..~..=9637.468774730281	 11330 Points (+/- -984.841225269718)	[8/14/2019 - 9:24:2]
-0.084199x + 11292.81+..~..=9639.909993141451	 11332 Points (+/- -979.850006858549)	[8/14/2019 - 9:24:30]
-0.084202x + 11292.81+..~..=9639.849676978003	 11333 Points (+/- -979.9103230219971)	[8/14/2019 - 9:24:57]
-0.084208x + 11292.81+..~..=9639.727348697064	 11335 Points (+/- -980.0326513029358)	[8/14/2019 - 9:25:25]
-0.084215x + 11292.81+..~..=9653.424041276681	 11337 Points (+/- -952.4059587233187)	[8/14/2019 - 9:25:52]
-0.084222x + 11292.81+..~..=9653.189598562645	 11339 Points (+/- -952.6404014373547)	[8/14/2019 - 9:26:20]
-0.084229x + 11292.81+..~..=9648.82621720507	 11341 Points (+/- -961.1637827949289)	[8/14/2019 - 9:26:47]
-0.084233x + 11292.81+..~..=9648.724003889056	 11342 Points (+/- -961.2659961109439)	[8/14/2019 - 9:27:15]
-0.084239x + 11292.81+..~..=9642.561511594133	 11344 Points (+/- -973.4084884058666)	[8/14/2019 - 9:27:42]
-0.084245x + 11292.81+..~..=9642.40031377435	 11346 Points (+/- -973.56968622565)	[8/14/2019 - 9:28:9]
-0.084252x + 11292.81+..~..=9648.02302120729	 11348 Points (+/- -962.1169787927101)	[8/14/2019 - 9:28:37]
-0.084259x + 11292.81+..~..=9647.814434009242	 11350 Points (+/- -962.3255659907572)	[8/14/2019 - 9:29:4]
-0.084262x + 11292.81+..~..=9647.709663524714	 11351 Points (+/- -962.430336475285)	[8/14/2019 - 9:29:32]
-0.084268x + 11292.81+..~..=9641.792436144366	 11353 Points (+/- -974.0975638556338)	[8/14/2019 - 9:29:59]
-0.084275x + 11292.81+..~..=9646.95355885585	 11355 Points (+/- -963.5864411441507)	[8/14/2019 - 9:30:27]
-0.084282x + 11292.81+..~..=9646.743334669749	 11357 Points (+/- -963.7966653302519)	[8/14/2019 - 9:30:54]
-0.084289x + 11292.81+..~..=9655.79740108155	 11359 Points (+/- -945.4425989184492)	[8/14/2019 - 9:31:21]
-0.084292x + 11292.81+..~..=9655.656891075825	 11360 Points (+/- -945.5831089241747)	[8/14/2019 - 9:31:49]
-0.084300x + 11292.81+..~..=9655.375458654344	 11362 Points (+/- -945.8645413456561)	[8/14/2019 - 9:32:16]
-0.084308x + 11292.81+..~..=9664.970452663061	 11364 Points (+/- -926.3195473369396)	[8/14/2019 - 9:32:44]
-0.084316x + 11292.81+..~..=9664.615560463446	 11366 Points (+/- -926.6744395365549)	[8/14/2019 - 9:33:11]
-0.084326x + 11292.81+..~..=9674.465978274897	 11368 Points (+/- -906.5440217251034)	[8/14/2019 - 9:33:38]
-0.084330x + 11292.81+..~..=9674.251474492372	 11369 Points (+/- -906.7585255076283)	[8/14/2019 - 9:34:6]
-0.084340x + 11292.81+..~..=9674.978843193505	 11371 Points (+/- -904.8711568064955)	[8/14/2019 - 9:34:33]
-0.084349x + 11292.81+..~..=9674.54282571665	 11373 Points (+/- -905.3071742833508)	[8/14/2019 - 9:35:1]
-0.084358x + 11292.81+..~..=9675.17378976044	 11375 Points (+/- -903.6062102395608)	[8/14/2019 - 9:35:28]
-0.084367x + 11292.81+..~..=9674.731775620332	 11377 Points (+/- -904.0482243796687)	[8/14/2019 - 9:35:56]
-0.084372x + 11292.81+..~..=9674.511093408923	 11378 Points (+/- -904.2689065910781)	[8/14/2019 - 9:36:23]
-0.084382x + 11292.81+..~..=9684.376726422011	 11380 Points (+/- -884.0232735779882)	[8/14/2019 - 9:36:50]
-0.084393x + 11292.81+..~..=9683.863821872194	 11382 Points (+/- -884.5361781278061)	[8/14/2019 - 9:37:18]
-0.084401x + 11292.81+..~..=9668.98418670992	 11384 Points (+/- -913.8858132900805)	[8/14/2019 - 9:37:45]
-0.084410x + 11292.81+..~..=9668.57514413394	 11386 Points (+/- -914.294855866061)	[8/14/2019 - 9:38:13]
-0.084415x + 11292.81+..~..=9674.589021355367	 11387 Points (+/- -902.0409786446326)	[8/14/2019 - 9:38:40]
-0.084424x + 11292.81+..~..=9674.137480226555	 11389 Points (+/- -902.4925197734447)	[8/14/2019 - 9:39:8]
-0.084434x + 11292.81+..~..=9673.358015007396	 11391 Points (+/- -903.6019849926033)	[8/14/2019 - 9:39:35]
-0.084443x + 11292.81+..~..=9672.910602327118	 11393 Points (+/- -904.0493976728812)	[8/14/2019 - 9:40:3]
-0.084452x + 11292.81+..~..=9672.891123744059	 11395 Points (+/- -903.6388762559418)	[8/14/2019 - 9:40:30]
-0.084457x + 11292.81+..~..=9672.6667256828	 11396 Points (+/- -903.8632743172002)	[8/14/2019 - 9:40:58]
-0.084466x + 11292.81+..~..=9665.740846237428	 11398 Points (+/- -917.2891537625728)	[8/14/2019 - 9:41:25]
-0.084475x + 11292.81+..~..=9665.3378398899	 11400 Points (+/- -917.6921601101003)	[8/14/2019 - 9:41:52]
-0.084483x + 11292.81+..~..=9664.935374939922	 11402 Points (+/- -918.0946250600791)	[8/14/2019 - 9:42:20]
-0.084492x + 11292.81+..~..=9664.04676212342	 11404 Points (+/- -919.4732378765802)	[8/14/2019 - 9:42:47]
-0.084496x + 11292.81+..~..=9663.847646693983	 11405 Points (+/- -919.6723533060176)	[8/14/2019 - 9:43:15]
-0.084504x + 11292.81+..~..=9660.06122905586	 11407 Points (+/- -926.8587709441399)	[8/14/2019 - 9:43:42]
-0.084513x + 11292.81+..~..=9659.686617861249	 11409 Points (+/- -927.233382138751)	[8/14/2019 - 9:44:10]
-0.084521x + 11292.81+..~..=9660.146728669022	 11411 Points (+/- -925.9332713309777)	[8/14/2019 - 9:44:37]
-0.084529x + 11292.81+..~..=9659.767210042628	 11413 Points (+/- -926.3127899573719)	[8/14/2019 - 9:45:5]
-0.084533x + 11292.81+..~..=9659.298518604675	 11414 Points (+/- -927.0614813953252)	[8/14/2019 - 9:45:32]
-0.084541x + 11292.81+..~..=9658.921401917098	 11416 Points (+/- -927.4385980829029)	[8/14/2019 - 9:45:59]
-0.084550x + 11292.81+..~..=9658.544639453863	 11418 Points (+/- -927.8153605461375)	[8/14/2019 - 9:46:27]
-0.084558x + 11292.81+..~..=9657.810593536991	 11420 Points (+/- -928.909406463008)	[8/14/2019 - 9:46:54]
-0.084566x + 11292.81+..~..=9656.789008514872	 11422 Points (+/- -930.5809914851288)	[8/14/2019 - 9:47:22]
-0.084570x + 11292.81+..~..=9656.604396590894	 11423 Points (+/- -930.7656034091069)	[8/14/2019 - 9:47:49]
-0.084578x + 11292.81+..~..=9656.235400339652	 11425 Points (+/- -931.1345996603486)	[8/14/2019 - 9:48:17]
-0.084585x + 11292.81+..~..=9655.86670745382	 11427 Points (+/- -931.5032925461801)	[8/14/2019 - 9:48:44]
-0.084593x + 11292.81+..~..=9655.498317815047	 11429 Points (+/- -931.8716821849539)	[8/14/2019 - 9:49:11]
-0.084602x + 11292.81+..~..=9658.766676797984	 11431 Points (+/- -924.9433232020147)	[8/14/2019 - 9:49:39]
-0.084606x + 11292.81+..~..=9658.571032966993	 11432 Points (+/- -925.1389670330063)	[8/14/2019 - 9:50:6]
-0.084614x + 11292.81+..~..=9664.23066760799	 11434 Points (+/- -913.4093323920097)	[8/14/2019 - 9:50:34]
-0.084623x + 11292.81+..~..=9663.801545627088	 11436 Points (+/- -913.8384543729117)	[8/14/2019 - 9:51:1]
-0.084632x + 11292.81+..~..=9673.45102362901	 11438 Points (+/- -894.0789763709909)	[8/14/2019 - 9:51:29]
-0.084642x + 11292.81+..~..=9672.95943222939	 11440 Points (+/- -894.5705677706101)	[8/14/2019 - 9:51:56]
-0.084646x + 11292.81+..~..=9672.714075249602	 11441 Points (+/- -894.8159247503991)	[8/14/2019 - 9:52:24]
-0.084657x + 11292.81+..~..=9688.709670856828	 11443 Points (+/- -862.2303291431726)	[8/14/2019 - 9:52:51]
-0.084668x + 11292.81+..~..=9688.117137059191	 11445 Points (+/- -862.8228629408095)	[8/14/2019 - 9:53:18]
-0.084680x + 11292.81+..~..=9688.997188288435	 11447 Points (+/- -860.4628117115644)	[8/14/2019 - 9:53:46]
-0.084691x + 11292.81+..~..=9688.399131667671	 11449 Points (+/- -861.060868332328)	[8/14/2019 - 9:54:13]
-0.084696x + 11292.81+..~..=9681.371827204555	 11450 Points (+/- -874.8381727954438)	[8/14/2019 - 9:54:41]
-0.084706x + 11292.81+..~..=9680.818398160713	 11452 Points (+/- -875.3916018392865)	[8/14/2019 - 9:55:8]
-0.084717x + 11292.81+..~..=9678.109953809759	 11454 Points (+/- -880.2700461902405)	[8/14/2019 - 9:55:36]
-0.084727x + 11292.81+..~..=9677.57296245432	 11456 Points (+/- -880.8070375456791)	[8/14/2019 - 9:56:3]
-0.084737x + 11292.81+..~..=9676.818085146566	 11458 Points (+/- -881.7819148534345)	[8/14/2019 - 9:56:31]
-0.084742x + 11292.81+..~..=9676.551516904192	 11459 Points (+/- -882.0484830958085)	[8/14/2019 - 9:56:58]
-0.084752x + 11292.81+..~..=9676.01943385957	 11461 Points (+/- -882.5805661404302)	[8/14/2019 - 9:57:25]
-0.084762x + 11292.81+..~..=9675.319779885476	 11463 Points (+/- -883.4502201145242)	[8/14/2019 - 9:57:53]
-0.084772x + 11292.81+..~..=9674.791497828071	 11465 Points (+/- -883.978502171929)	[8/14/2019 - 9:58:20]
-0.084782x + 11292.81+..~..=9670.22916560133	 11467 Points (+/- -892.6008343986705)	[8/14/2019 - 9:58:48]
-0.084787x + 11292.81+..~..=9669.978444908991	 11468 Points (+/- -892.8515550910088)	[8/14/2019 - 9:59:15]
-0.084796x + 11292.81+..~..=9663.017418757678	 11470 Points (+/- -906.2925812423218)	[8/14/2019 - 9:59:43]
-0.084805x + 11292.81+..~..=9662.556905405265	 11472 Points (+/- -906.7530945947346)	[8/14/2019 - 10:0:10]
-0.084815x + 11292.81+..~..=9665.31789453327	 11474 Points (+/- -900.7521054667304)	[8/14/2019 - 10:0:37]
-0.084824x + 11292.81+..~..=9664.839909444541	 11476 Points (+/- -901.2300905554584)	[8/14/2019 - 10:1:5]
-0.084829x + 11292.81+..~..=9668.728957137131	 11477 Points (+/- -893.2010428628691)	[8/14/2019 - 10:1:32]
-0.084838x + 11292.81+..~..=9668.227927053827	 11479 Points (+/- -893.7020729461728)	[8/14/2019 - 10:2:0]
-0.084848x + 11292.81+..~..=9668.804854428978	 11481 Points (+/- -892.0451455710227)	[8/14/2019 - 10:2:27]
-0.084857x + 11292.81+..~..=9668.299758547724	 11483 Points (+/- -892.5502414522762)	[8/14/2019 - 10:2:54]
-0.084869x + 11292.81+..~..=9698.724501479726	 11485 Points (+/- -831.1054985202736)	[8/14/2019 - 10:3:22]
-0.084875x + 11292.81+..~..=9698.38192428713	 11486 Points (+/- -831.4480757128695)	[8/14/2019 - 10:3:49]
-0.084887x + 11292.81+..~..=9697.698478016344	 11488 Points (+/- -832.1315219836561)	[8/14/2019 - 10:4:17]
-0.084899x + 11292.81+..~..=9688.020179424275	 11490 Points (+/- -850.8598205757244)	[8/14/2019 - 10:4:44]
-0.084910x + 11292.81+..~..=9687.393792599303	 11492 Points (+/- -851.486207400696)	[8/14/2019 - 10:5:12]
-0.084923x + 11292.81+..~..=9699.345811607716	 11494 Points (+/- -826.8841883922832)	[8/14/2019 - 10:5:39]
-0.084929x + 11292.81+..~..=9698.997691313214	 11495 Points (+/- -827.2323086867855)	[8/14/2019 - 10:6:6]
-0.084942x + 11292.81+..~..=9698.253320650972	 11497 Points (+/- -828.0266793490282)	[8/14/2019 - 10:6:34]
-0.084954x + 11292.81+..~..=9697.561373930792	 11499 Points (+/- -828.7186260692088)	[8/14/2019 - 10:7:1]
-0.084967x + 11292.81+..~..=9698.806105795304	 11501 Points (+/- -825.5338942046965)	[8/14/2019 - 10:7:29]
-0.084980x + 11292.81+..~..=9698.107542801967	 11503 Points (+/- -826.2324571980334)	[8/14/2019 - 10:7:56]
-0.084986x + 11292.81+..~..=9697.759115989973	 11504 Points (+/- -826.5808840100271)	[8/14/2019 - 10:8:24]
-0.084998x + 11292.81+..~..=9693.544161838518	 11506 Points (+/- -834.3358381614817)	[8/14/2019 - 10:8:51]
-0.085010x + 11292.81+..~..=9688.782997004466	 11508 Points (+/- -843.1970029955337)	[8/14/2019 - 10:9:18]
-0.085022x + 11292.81+..~..=9688.13549832611	 11510 Points (+/- -843.8445016738897)	[8/14/2019 - 10:9:46]
-0.085034x + 11292.81+..~..=9687.489945448764	 11512 Points (+/- -844.4900545512355)	[8/14/2019 - 10:10:13]
-0.085040x + 11292.81+..~..=9681.713346793673	 11513 Points (+/- -855.7366532063279)	[8/14/2019 - 10:10:41]
-0.085051x + 11292.81+..~..=9681.101451737839	 11515 Points (+/- -856.3485482621618)	[8/14/2019 - 10:11:8]
-0.085063x + 11292.81+..~..=9684.430182743801	 11517 Points (+/- -849.0698172561988)	[8/14/2019 - 10:11:36]
-0.085074x + 11292.81+..~..=9683.799618518464	 11519 Points (+/- -849.7003814815362)	[8/14/2019 - 10:12:3]
-0.085086x + 11292.81+..~..=9689.137348589213	 11521 Points (+/- -838.3626514107873)	[8/14/2019 - 10:12:31]
-0.085092x + 11292.81+..~..=9688.80696034481	 11522 Points (+/- -838.6930396551907)	[8/14/2019 - 10:12:58]
-0.085105x + 11292.81+..~..=9698.060013624274	 11524 Points (+/- -819.4999863757257)	[8/14/2019 - 10:13:26]
-0.085118x + 11292.81+..~..=9697.347607573547	 11526 Points (+/- -820.2123924264524)	[8/14/2019 - 10:13:53]
-0.085131x + 11292.81+..~..=9703.5981396292	 11528 Points (+/- -806.981860370799)	[8/14/2019 - 10:14:20]
-0.085145x + 11292.81+..~..=9702.85174912839	 11530 Points (+/- -807.7282508716107)	[8/14/2019 - 10:14:48]
-0.085152x + 11292.81+..~..=9700.543460569917	 11531 Points (+/- -810.0365394300825)	[8/14/2019 - 10:15:15]
-0.085166x + 11292.81+..~..=9716.163506352928	 11533 Points (+/- -778.0264936470721)	[8/14/2019 - 10:15:43]
-0.085181x + 11292.81+..~..=9715.352197186898	 11535 Points (+/- -778.8378028131028)	[8/14/2019 - 10:16:10]
-0.085196x + 11292.81+..~..=9717.28618745425	 11537 Points (+/- -774.15381254575)	[8/14/2019 - 10:16:38]
-0.085211x + 11292.81+..~..=9716.46550994956	 11539 Points (+/- -774.9744900504411)	[8/14/2019 - 10:17:5]
-0.085219x + 11292.81+..~..=9717.981045633835	 11540 Points (+/- -771.5289543661656)	[8/14/2019 - 10:17:33]
-0.085234x + 11292.81+..~..=9717.154133898866	 11542 Points (+/- -772.3558661011339)	[8/14/2019 - 10:18:0]
-0.085249x + 11292.81+..~..=9714.913639962298	 11544 Points (+/- -776.0163600377018)	[8/14/2019 - 10:18:27]
-0.085264x + 11292.81+..~..=9714.099510473	 11546 Points (+/- -776.8304895270012)	[8/14/2019 - 10:18:55]
-0.085279x + 11292.81+..~..=9708.450704035175	 11548 Points (+/- -787.3292959648261)	[8/14/2019 - 10:19:22]
-0.085286x + 11292.81+..~..=9708.058599857815	 11549 Points (+/- -787.7214001421853)	[8/14/2019 - 10:19:50]
-0.085301x + 11292.81+..~..=9707.276201960416	 11551 Points (+/- -788.5037980395846)	[8/14/2019 - 10:20:17]
-0.085317x + 11292.81+..~..=9721.169184233215	 11553 Points (+/- -759.8608157667859)	[8/14/2019 - 10:20:45]
-0.085332x + 11292.81+..~..=9720.314928334465	 11555 Points (+/- -760.715071665536)	[8/14/2019 - 10:21:12]
-0.085349x + 11292.81+..~..=9726.218130562429	 11557 Points (+/- -748.0218694375708)	[8/14/2019 - 10:21:39]
-0.085357x + 11292.81+..~..=9725.775816365722	 11558 Points (+/- -748.464183634278)	[8/14/2019 - 10:22:7]
-0.085373x + 11292.81+..~..=9726.549044326159	 11560 Points (+/- -746.0309556738412)	[8/14/2019 - 10:22:34]
-0.085390x + 11292.81+..~..=9725.660856746832	 11562 Points (+/- -746.9191432531679)	[8/14/2019 - 10:23:2]
-0.085407x + 11292.81+..~..=9736.15614503969	 11564 Points (+/- -725.0138549603107)	[8/14/2019 - 10:23:29]
-0.085424x + 11292.81+..~..=9735.215100196458	 11566 Points (+/- -725.9548998035425)	[8/14/2019 - 10:23:57]
-0.085433x + 11292.81+..~..=9732.04269783622	 11567 Points (+/- -731.8373021637799)	[8/14/2019 - 10:24:24]
-0.085450x + 11292.81+..~..=9731.120154447966	 11569 Points (+/- -732.7598455520329)	[8/14/2019 - 10:24:52]
-0.085467x + 11292.81+..~..=9729.721829880198	 11571 Points (+/- -734.6381701198025)	[8/14/2019 - 10:25:19]
-0.085484x + 11292.81+..~..=9728.80768875208	 11573 Points (+/- -735.5523112479204)	[8/14/2019 - 10:25:47]
-0.085502x + 11292.81+..~..=9743.556564332725	 11575 Points (+/- -705.1034356672753)	[8/14/2019 - 10:26:14]
-0.085511x + 11292.81+..~..=9743.062232366368	 11576 Points (+/- -705.5977676336315)	[8/14/2019 - 10:26:41]
-0.085529x + 11292.81+..~..=9742.07601885468	 11578 Points (+/- -706.5839811453206)	[8/14/2019 - 10:27:9]
-0.085547x + 11292.81+..~..=9728.295473101442	 11580 Points (+/- -733.1945268985583)	[8/14/2019 - 10:27:36]
-0.085564x + 11292.81+..~..=9727.380335508185	 11582 Points (+/- -734.1096644918143)	[8/14/2019 - 10:28:4]
-0.085581x + 11292.81+..~..=9724.726882924979	 11584 Points (+/- -738.513117075021)	[8/14/2019 - 10:28:31]
-0.085590x + 11292.81+..~..=9724.276213653557	 11585 Points (+/- -738.9637863464432)	[8/14/2019 - 10:28:59]
-0.085606x + 11292.81+..~..=9723.3769740614	 11587 Points (+/- -739.8630259385991)	[8/14/2019 - 10:29:26]
-0.085623x + 11292.81+..~..=9721.992964127081	 11589 Points (+/- -741.7370358729186)	[8/14/2019 - 10:29:54]
-0.085640x + 11292.81+..~..=9721.101697873288	 11591 Points (+/- -742.6283021267118)	[8/14/2019 - 10:30:21]
-0.085656x + 11292.81+..~..=9715.208197029046	 11593 Points (+/- -753.5518029709547)	[8/14/2019 - 10:30:48]
-0.085664x + 11292.81+..~..=9714.77741608618	 11594 Points (+/- -753.9825839138193)	[8/14/2019 - 10:31:16]
-0.085678x + 11292.81+..~..=9687.250766113155	 11596 Points (+/- -808.3092338868446)	[8/14/2019 - 10:31:43]
-0.085692x + 11292.81+..~..=9686.526053679872	 11598 Points (+/- -809.0339463201271)	[8/14/2019 - 10:32:11]
-0.085706x + 11292.81+..~..=9685.196276722061	 11600 Points (+/- -810.9737232779389)	[8/14/2019 - 10:32:38]
-0.085720x + 11292.81+..~..=9684.478392983006	 11602 Points (+/- -811.6916070169937)	[8/14/2019 - 10:33:6]
-0.085726x + 11292.81+..~..=9669.466318922114	 11603 Points (+/- -841.3936810778869)	[8/14/2019 - 10:33:33]
-0.085738x + 11292.81+..~..=9668.823326013453	 11605 Points (+/- -842.0366739865476)	[8/14/2019 - 10:34:1]
-0.085750x + 11292.81+..~..=9665.229118121311	 11607 Points (+/- -848.5908818786884)	[8/14/2019 - 10:34:28]
-0.085762x + 11292.81+..~..=9664.603634832096	 11609 Points (+/- -849.2163651679039)	[8/14/2019 - 10:34:55]
-0.085768x + 11292.81+..~..=9664.291435030807	 11610 Points (+/- -849.5285649691923)	[8/14/2019 - 10:35:23]
-0.085781x + 11292.81+..~..=9664.912019302119	 11612 Points (+/- -847.6579806978807)	[8/14/2019 - 10:35:50]
-0.085793x + 11292.81+..~..=9664.284058142135	 11614 Points (+/- -848.2859418578646)	[8/14/2019 - 10:36:18]
-0.085805x + 11292.81+..~..=9665.757300424357	 11616 Points (+/- -844.7026995756423)	[8/14/2019 - 10:36:45]
-0.085817x + 11292.81+..~..=9665.122021548996	 11618 Points (+/- -845.3379784510034)	[8/14/2019 - 10:37:13]
-0.085831x + 11292.81+..~..=9686.292333648184	 11620 Points (+/- -802.2576663518157)	[8/14/2019 - 10:37:40]
-0.085838x + 11292.81+..~..=9685.923211548454	 11621 Points (+/- -802.6267884515455)	[8/14/2019 - 10:38:8]
-0.085853x + 11292.81+..~..=9689.735023623143	 11623 Points (+/- -793.9749763768559)	[8/14/2019 - 10:38:35]
-0.085867x + 11292.81+..~..=9688.979317512974	 11625 Points (+/- -794.7306824870248)	[8/14/2019 - 10:39:3]
-0.085882x + 11292.81+..~..=9700.137055526166	 11627 Points (+/- -771.6329444738349)	[8/14/2019 - 10:39:30]
-0.085898x + 11292.81+..~..=9699.328406873648	 11629 Points (+/- -772.441593126352)	[8/14/2019 - 10:39:58]
-0.085905x + 11292.81+..~..=9698.92489976833	 11630 Points (+/- -772.8451002316706)	[8/14/2019 - 10:40:25]
-0.085921x + 11292.81+..~..=9694.775475664443	 11632 Points (+/- -780.3545243355566)	[8/14/2019 - 10:40:52]
-0.085936x + 11292.81+..~..=9693.988135296308	 11634 Points (+/- -781.1418647036917)	[8/14/2019 - 10:41:20]
-0.085952x + 11292.81+..~..=9711.515793292352	 11636 Points (+/- -745.2142067076475)	[8/14/2019 - 10:41:47]
-0.085970x + 11292.81+..~..=9723.744869752993	 11638 Points (+/- -719.8551302470078)	[8/14/2019 - 10:42:15]
-0.085979x + 11292.81+..~..=9723.279874239806	 11639 Points (+/- -720.3201257601941)	[8/14/2019 - 10:42:42]
-0.085996x + 11292.81+..~..=9722.351870976272	 11641 Points (+/- -721.2481290237283)	[8/14/2019 - 10:43:10]
-0.086015x + 11292.81+..~..=9729.946285777316	 11643 Points (+/- -705.0937142226849)	[8/14/2019 - 10:43:37]
-0.086033x + 11292.81+..~..=9728.983481759502	 11645 Points (+/- -706.0565182404989)	[8/14/2019 - 10:44:4]
-0.086051x + 11292.81+..~..=9722.021651599382	 11647 Points (+/- -719.0483484006181)	[8/14/2019 - 10:44:32]
-0.086060x + 11292.81+..~..=9721.55672096227	 11648 Points (+/- -719.5132790377302)	[8/14/2019 - 10:44:59]
-0.086078x + 11292.81+..~..=9720.62881614619	 11650 Points (+/- -720.441183853809)	[8/14/2019 - 10:45:27]
-0.086096x + 11292.81+..~..=9717.911883175382	 11652 Points (+/- -724.9581168246186)	[8/14/2019 - 10:45:54]
-0.086114x + 11292.81+..~..=9722.325083370886	 11654 Points (+/- -715.2049166291145)	[8/14/2019 - 10:46:22]
-0.086132x + 11292.81+..~..=9721.388473919715	 11656 Points (+/- -716.141526080286)	[8/14/2019 - 10:46:49]
-0.086141x + 11292.81+..~..=9720.921145948258	 11657 Points (+/- -716.608854051743)	[8/14/2019 - 10:47:16]
-0.086159x + 11292.81+..~..=9724.16874617264	 11659 Points (+/- -709.1712538273605)	[8/14/2019 - 10:47:44]
-0.086177x + 11292.81+..~..=9723.219292587295	 11661 Points (+/- -710.1207074127051)	[8/14/2019 - 10:48:11]
-0.086196x + 11292.81+..~..=9725.378103978393	 11663 Points (+/- -704.8418960216059)	[8/14/2019 - 10:48:39]
-0.086205x + 11292.81+..~..=9724.89851210603	 11664 Points (+/- -705.3214878939689)	[8/14/2019 - 10:49:6]
-0.086224x + 11292.81+..~..=9733.968250118582	 11666 Points (+/- -686.2017498814184)	[8/14/2019 - 10:49:34]
-0.086244x + 11292.81+..~..=9732.967696364545	 11668 Points (+/- -687.2023036354549)	[8/14/2019 - 10:50:1]
-0.086262x + 11292.81+..~..=9711.935863038307	 11670 Points (+/- -728.3141369616933)	[8/14/2019 - 10:50:28]
-0.086280x + 11292.81+..~..=9711.032455543016	 11672 Points (+/- -729.2175444569839)	[8/14/2019 - 10:50:56]
-0.086288x + 11292.81+..~..=9710.58165314014	 11673 Points (+/- -729.6683468598603)	[8/14/2019 - 10:51:23]
-0.086305x + 11292.81+..~..=9701.419614272067	 11675 Points (+/- -747.1303857279327)	[8/14/2019 - 10:51:51]
-0.086322x + 11292.81+..~..=9700.559801387022	 11677 Points (+/- -747.9901986129771)	[8/14/2019 - 10:52:18]
-0.086338x + 11292.81+..~..=9687.063381829044	 11679 Points (+/- -773.0466181709562)	[8/14/2019 - 10:52:46]
-0.086353x + 11292.81+..~..=9683.347363806364	 11681 Points (+/- -779.6926361936366)	[8/14/2019 - 10:53:13]
-0.086361x + 11292.81+..~..=9682.958301825682	 11682 Points (+/- -780.0816981743192)	[8/14/2019 - 10:53:41]
-0.086376x + 11292.81+..~..=9682.181540082542	 11684 Points (+/- -780.8584599174592)	[8/14/2019 - 10:54:8]
-0.086392x + 11292.81+..~..=9681.197049309356	 11686 Points (+/- -782.0529506906441)	[8/14/2019 - 10:54:36]
-0.086407x + 11292.81+..~..=9680.424815111013	 11688 Points (+/- -782.8251848889868)	[8/14/2019 - 10:55:3]
-0.086423x + 11292.81+..~..=9684.244036867807	 11690 Points (+/- -774.3959631321923)	[8/14/2019 - 10:55:30]
-0.086430x + 11292.81+..~..=9683.849339777873	 11691 Points (+/- -774.7906602221265)	[8/14/2019 - 10:55:58]
-0.086446x + 11292.81+..~..=9683.061322160214	 11693 Points (+/- -775.5786778397851)	[8/14/2019 - 10:56:25]
-0.086462x + 11292.81+..~..=9681.77732441867	 11695 Points (+/- -777.3626755813293)	[8/14/2019 - 10:56:53]
-0.086477x + 11292.81+..~..=9672.872962933287	 11697 Points (+/- -794.4070370667141)	[8/14/2019 - 10:57:20]
-0.086492x + 11292.81+..~..=9672.128127946537	 11699 Points (+/- -795.1518720534641)	[8/14/2019 - 10:57:48]
-0.086499x + 11292.81+..~..=9671.756330800656	 11700 Points (+/- -795.523669199345)	[8/14/2019 - 10:58:15]
-0.086513x + 11292.81+..~..=9665.94504894278	 11702 Points (+/- -806.4149510572206)	[8/14/2019 - 10:58:43]
-0.086528x + 11292.81+..~..=9665.226421844063	 11704 Points (+/- -807.1335781559374)	[8/14/2019 - 10:59:10]
-0.086541x + 11292.81+..~..=9655.079876778696	 11706 Points (+/- -826.7301232213031)	[8/14/2019 - 10:59:37]
-0.086555x + 11292.81+..~..=9654.405292845155	 11708 Points (+/- -827.4047071548448)	[8/14/2019 - 11:0:5]
-0.086561x + 11292.81+..~..=9654.068518951213	 11709 Points (+/- -827.7414810487862)	[8/14/2019 - 11:0:32]
-0.086576x + 11292.81+..~..=9662.864852660057	 11711 Points (+/- -809.435147339942)	[8/14/2019 - 11:1:0]
-0.086590x + 11292.81+..~..=9672.240866621902	 11713 Points (+/- -789.9491333780988)	[8/14/2019 - 11:1:27]
-0.086605x + 11292.81+..~..=9671.486668793996	 11715 Points (+/- -790.7033312060048)	[8/14/2019 - 11:1:55]
-0.086620x + 11292.81+..~..=9670.734123447273	 11717 Points (+/- -791.4558765527272)	[8/14/2019 - 11:2:22]
-0.086628x + 11292.81+..~..=9676.764661562858	 11718 Points (+/- -779.0053384371422)	[8/14/2019 - 11:2:49]
